sim_time,agent_id,agent_speed,agent_waiting,agent_acc,agent_jeck,agent_collision
65.6,rl_0,3.3967494492644326,0.0,0.20197942852973938,0.016871724094025264,3
66.0,rl_0,3.3994489251194766,0.0,0.20235179364681244,0.0,4
66.4,rl_0,3.48056569085701,0.0,0.20279191434383392,0.49010806176555954,5
66.8,rl_0,3.5616644798336794,0.0,0.20274697244167328,-0.00011235475540216644,6
67.2,rl_0,3.640311372142868,0.0,0.1966172307729721,-0.01532435417175293,7
67.6,rl_0,3.7188098250447084,0.0,0.19624613225460052,-0.0009277462959284,8
68.0,rl_0,3.7971573709069064,0.0,0.1958688646554947,-0.0009431689977634772,9
68.4,rl_0,3.8755049167691045,0.0,0.19651047885417938,0.0,10
68.8,rl_0,2.6755049167691043,0.0,0.19716794788837433,-7.9896721616387385,11
69.2,rl_0,1.4755049167691041,0.0,0.1995822787284851,0.0,11
69.6,rl_0,1.4288699092186141,0.0,0.20423947274684906,7.208531202809438,11
70.0,rl_0,1.3822349016681241,0.0,0.20683905482292175,0.0,11
70.4,rl_0,0.676219320714655,0.0,0.20721010863780975,-4.121128583768619,11
70.8,rl_0,0.0,0.4,0.20723311603069305,0.1862266264925888,11
71.2,rl_0,0.3475580261066835,0.0,0.20850376784801483,6.3986084176333655,12
71.6,rl_0,0.42880862811359577,0.0,0.20312650501728058,-1.6644214006235702,13
72.0,rl_0,0.13925437776552307,0.0,0.20285658538341522,-2.317530327218656,14
72.4,rl_0,0.0,0.4,0.20388288795948029,0.9393742036409349,15
72.8,rl_0,0.06379945930630099,0.8,0.20585009455680847,1.2690864816989003,16
73.2,rl_0,0.12759891861260197,0.0,0.20695388317108154,0.0,17
73.6,rl_0,0.0,0.4,0.2043677419424057,-1.1962398619931436,18
74.0,rl_0,0.0,0.8,0.20468051731586456,0.7974932413287623,19
74.4,rl_0,0.0,1.2,0.20540986955165863,0.0,20
74.8,rl_0,0.0,1.6,0.20633167028427124,0.0,21
75.2,rl_0,0.0,2.0,0.20740915834903717,0.0,22
75.6,rl_0,0.0,2.4,0.20544715225696564,0.0,23
76.0,rl_0,0.0,2.8,0.20579330623149872,0.0,24
76.4,rl_0,0.0,3.2,0.20625551044940948,0.0,25
76.8,rl_0,0.0,3.6,0.20669640600681305,0.0,25
77.2,rl_0,0.0,4.0,0.20713698863983154,0.0,25
77.6,rl_0,0.0,4.4,0.2073243111371994,0.0,25
78.0,rl_0,0.0,4.8,0.20750223100185394,0.0,26
78.4,rl_0,0.0,5.2,0.20659960806369781,0.0,27
78.8,rl_0,0.0,5.6,0.20642401278018951,0.0,28
79.2,rl_0,0.0,6.0,0.2062482088804245,0.0,29
79.6,rl_0,0.0,6.4,0.20691636204719543,0.0,30
80.0,rl_0,0.5,0.0,0.2076118439435959,3.125,30
80.4,rl_0,0.5832062900066376,0.0,0.20801572501659393,-2.604960687458515,30
80.8,rl_0,0.6697018206119538,0.0,0.2162388265132904,0.020557753741741458,30
81.2,rl_0,0.75619735121727,0.0,0.2163979858160019,0.0,30
81.6,rl_0,0.8428150117397311,0.0,0.21654415130615234,0.0007633119821548462,30
82.0,rl_0,0.9294326722621921,0.0,0.21662035584449768,0.0,30
82.4,rl_0,1.0161076068878176,0.0,0.21668733656406403,0.0003579631447786502,30
82.8,rl_0,1.1025634586811068,0.0,0.21613962948322296,-0.0013692677021025224,30
83.2,rl_0,1.188790547847748,0.0,0.2155677229166031,-0.0014297664165496826,30
83.6,rl_0,1.2750176370143893,0.0,0.21563036739826202,0.0,30
84.0,rl_0,1.36129184961319,0.0,0.21568553149700165,0.00029452145099695404,30
84.4,rl_0,1.4473338603973391,0.0,0.21510502696037292,-0.001451261341572918,30
84.8,rl_0,1.5331321179866793,0.0,0.21449564397335052,-0.0015234574675559998,30
85.2,rl_0,1.6189303755760194,0.0,0.2147453874349594,0.0,30
85.6,rl_0,1.7049280762672425,0.0,0.21499425172805786,0.0012465193867688962,30
86.0,rl_0,1.790822297334671,0.0,0.21473555266857147,-0.000646747648716528,30
86.4,rl_0,1.8766063451766968,0.0,0.2144601196050644,-0.0006885826587671451,30
86.8,rl_0,1.9621021568775177,0.0,0.2137395292520523,-0.00180147588253049,30
87.2,rl_0,2.047298401594162,0.0,0.21299061179161072,-0.0018722936511034183,30
87.6,rl_0,2.128379315137863,0.0,0.20270228385925293,-0.025720819830894748,30
88.0,rl_0,2.209108644723892,0.0,0.20182332396507263,-0.0021973997354512997,30
88.4,rl_0,2.2895688891410826,0.0,0.20115061104297638,-0.001681782305240631,30
88.8,rl_0,2.369717580080032,0.0,0.20037172734737396,-0.0019472092390060425,30
89.2,rl_0,2.449445283412933,0.0,0.1993192583322525,-0.00263117253780365,30
89.6,rl_0,2.528818899393081,0.0,0.1984340399503708,-0.0022130459547048398,30
90.0,rl_0,2.6081925153732293,0.0,0.21201898157596588,0.0,30
90.4,rl_0,2.6930759966373436,0.0,0.21220870316028595,0.03443665802478901,30
90.8,rl_0,2.777959477901458,0.0,0.21327264606952667,0.0,30
91.2,rl_0,2.86363958120346,0.0,0.21420025825500488,0.004978887736797888,30
91.6,rl_0,2.949319684505462,0.0,0.21504762768745422,0.0,30
92.0,rl_0,3.035364151000976,0.0,0.2151111662387848,0.002277269959449768,30
92.4,rl_0,3.12140861749649,0.0,0.2156911939382553,0.0,30
92.8,rl_0,3.207937896251678,0.0,0.21632319688796997,0.0030300766229618414,30
93.2,rl_0,3.2888097226619717,0.0,0.20217956602573395,-0.03535907715558895,30
93.6,rl_0,3.3693371951580042,0.0,0.2013186812400818,-0.002152211964132067,30
94.0,rl_0,3.4495021104812618,0.0,0.20041228830814362,-0.002265982329843763,30
94.4,rl_0,3.529787641763687,0.0,0.20071382820606232,0.000753849744797308,30
94.8,rl_0,3.610073173046112,0.0,0.21625198423862457,0.0,30
95.2,rl_0,3.6965433418750764,0.0,0.21617542207241058,0.038653984665870667,30
95.6,rl_0,3.782538741827011,0.0,0.21498849987983704,-0.0029673054814355337,30
96.0,rl_0,3.8682593405246735,0.0,0.21430149674415588,-0.0017175078392023257,30
96.4,rl_0,3.953688108921051,0.0,0.2135719209909439,-0.0018239393830304929,30
96.8,rl_0,4.038903516530991,0.0,0.21303851902484894,-0.0013335049152352063,30
97.2,rl_0,4.123788911104202,0.0,0.21221348643302917,-0.0020625814795532937,30
97.6,rl_0,4.208562445640564,0.0,0.21193383634090424,-0.0006991252303079065,30
98.0,rl_0,4.2932090044021605,0.0,0.2116163969039917,-0.0007935985922857824,30
98.4,rl_0,4.377833753824234,0.0,0.2115618735551834,-0.00013630837201739077,30
98.8,rl_0,4.4624242901802065,0.0,0.21147634088993073,-0.00021383166313171387,30
99.2,rl_0,4.546616870164871,0.0,0.2104814499616623,-0.002487227320674412,30
