sim_time,agent_id,agent_speed,agent_acc,agent_jeck,agent_collision
2.4,rl_0,4.166792994860071,-1.9308011531829834,-8.750000000000002,3
2.8,rl_0,2.7667929948600705,1.5013759136199951,0.0,4
3.2,rl_0,1.6018093646797116,-1.1649836301803589,1.4688523113727592,5
3.6,rl_0,0.4368257344993527,0.56477952003479,0.0,6
4.0,rl_0,2.019418937090295,1.5825932025909424,17.172355204820633,7
4.4,rl_0,3.6020121396812375,3.029050350189209,0.0,8
4.8,rl_0,3.462421161058801,-0.13959097862243652,-10.763651132583618,9
5.2,rl_0,3.3228301824363644,1.3381335735321045,0.0,9
5.6,rl_0,4.922830182436364,2.093291759490967,10.872443616390225,10
6.0,rl_0,6.522830182436364,2.2849926948547363,0.0,11
6.4,rl_0,6.5968388260635304,0.07400864362716675,-9.537445977330204,12
6.8,rl_0,6.670847469690697,1.2229341268539429,0.0,12
7.2,rl_0,6.371854955080407,-0.2989925146102905,-2.331257238984108,12
7.6,rl_0,6.072862440470116,1.4555060863494873,0.0,12
8.0,rl_0,6.328240627172844,0.25537818670272827,3.4648168832063675,12
8.4,rl_0,6.583618813875573,1.6099492311477661,0.0,12
8.8,rl_0,7.051497334364312,0.467878520488739,1.3281270861625671,12
9.2,rl_0,7.519375854853051,1.5606220960617065,0.0,12
9.6,rl_0,9.11937585485305,2.7181472778320312,7.0757592469453785,12
10.0,rl_0,9.663116246584313,0.5437403917312622,-6.6016225516796085,12
10.4,rl_0,10.134384483221428,0.4712682366371155,-0.45295096933841705,12
10.8,rl_0,10.605652719858544,1.6952481269836426,0.0,12
11.2,rl_0,10.911167651537315,0.305514931678772,-1.035958155989647,12
11.6,rl_0,11.216682583216087,1.6928517818450928,0.0,12
12.0,rl_0,12.453285485628502,1.2366029024124146,5.819299817085266,12
12.4,rl_0,13.689888388040917,1.7120361328125,0.0,12
12.8,rl_0,13.89,1.797330379486084,-6.478070565333316,12
13.2,rl_0,13.89,2.1826980113983154,-1.250697574744275,12
13.6,rl_0,13.89,2.6115589141845703,0.0,12
14.0,rl_0,13.89,0.6877497434616089,0.0,12
14.4,rl_0,13.89,2.2394967079162598,0.0,12
14.8,rl_0,13.89,2.2176027297973633,0.0,12
15.2,rl_0,13.89,1.9558789730072021,0.0,12
15.6,rl_0,13.89,1.247225284576416,0.0,12
16.0,rl_0,13.89,0.7057962417602539,0.0,12
16.4,rl_0,13.89,1.3973917961120605,0.0,12
16.8,rl_0,13.89,0.4310465455055237,0.0,12
17.2,rl_0,13.89,0.6618282794952393,0.0,12
17.6,rl_0,13.89,2.0776209831237793,0.0,12
18.0,rl_0,13.89,0.0063478946685791016,0.0,12
18.4,rl_0,13.89,0.6098688840866089,0.0,12
18.8,rl_0,13.484626665115357,-0.40537333488464355,-2.533583343029022,12
19.2,rl_0,13.89,1.4130570888519287,5.067166686058044,12
19.6,rl_0,13.89,2.212939500808716,-2.533583343029022,12
20.0,rl_0,13.89,0.7841528058052063,0.0,12
20.4,rl_0,13.265786423683167,-0.6242135763168335,-3.9013348519802094,12
20.8,rl_0,13.820466065094122,2.567488670349121,7.368082610798676,12
21.2,rl_0,13.89,0.41093307733535767,-3.0321606656567246,12
21.6,rl_0,13.89,1.6172513961791992,-0.4345870931617424,12
22.0,rl_0,13.89,0.9817453622817993,0.0,12
22.4,rl_0,13.386437909973353,1.9959323406219482,-3.14726306266655,13
22.8,rl_0,12.882875819946705,1.4715867042541504,0.0,14
23.2,rl_0,12.103722651745258,-0.7791531682014465,-1.722444238592491,15
23.6,rl_0,11.063747485424457,-1.0399751663208008,-1.630137488245964,16
24.0,rl_0,10.401988785385754,1.274641990661621,2.3638529142631093,17
24.4,rl_0,9.74023008534705,1.5568119287490845,0.0,18
24.8,rl_0,9.43650977523691,0.038289666175842285,2.237739937053518,19
25.2,rl_0,9.13278946512677,0.9485856890678406,0.0,20
25.6,rl_0,8.56933313363713,-0.19094794988632202,-1.6233501336218703,21
26.0,rl_0,8.00587680214749,1.2562413215637207,0.0,22
26.4,rl_0,7.812412130164688,0.32776686549186707,2.3124478719177333,23
26.8,rl_0,7.452977167892044,-0.35943496227264404,-1.0373143143115104,24
27.2,rl_0,7.072471444913263,1.1101223230361938,-0.13169225441335697,25
27.6,rl_0,6.31065518171441,-0.7618162631988525,-2.383190876375446,26
28.0,rl_0,6.361594460806147,0.9942804574966431,5.079722139316184,27
28.4,rl_0,6.412533739897884,1.811813235282898,0.0,28
28.8,rl_0,6.01401778339698,1.214347243309021,-2.8090952224540056,29
29.2,rl_0,5.615501826896076,0.9866223931312561,0.0,30
29.6,rl_0,6.187324091985501,1.0169583559036255,6.064613884939557,31
30.0,rl_0,6.5198691638257875,0.33254507184028625,-1.495482457807118,32
30.4,rl_0,7.421494631989379,0.9221104383468628,3.556752477020658,33
30.8,rl_0,7.8184691657856895,0.3969745337963104,-3.154068339795507,33
31.2,rl_0,8.56225383184709,0.7437846660614014,2.1675633266568184,33
31.6,rl_0,9.306038497908492,1.5817372798919678,0.0,33
32.0,rl_0,10.906038497908492,1.604725956916809,5.351345837116239,33
32.4,rl_0,10.906038497908492,2.1110129356384277,5.351345837116239,33
