sim_time,agent_id,agent_speed,agent_acc,agent_jeck,agent_collision
5.2,rl_0,1.6564402145385742,1.4945402145385742,9.340876340866089,3
5.6,rl_0,0.256440214538574,-1.577622652053833,-18.09087634086609,4
6.0,rl_0,0.7016164583206175,0.44517624378204346,11.532351523637772,5
6.4,rl_0,1.146792702102661,2.1110377311706543,0.0,5
6.8,rl_0,2.746792702102661,1.6570148468017578,7.217648476362228,5
7.2,rl_0,3.1239324492454528,0.37713974714279175,-7.642876580357552,5
7.6,rl_0,4.4818467778205875,1.3579143285751343,6.129841133952143,5
8.0,rl_0,5.711914865398407,1.2300680875778198,-0.7990390062332176,6
8.4,rl_0,5.639399886402622,0.5812748670578003,-8.141144166085034,7
8.8,rl_0,5.566884907406836,0.3508380055427551,0.0,8
9.2,rl_0,6.185282143277197,0.6183972358703613,4.318201342913419,9
9.6,rl_0,6.8036793791475585,0.8569757342338562,0.0,10
10.0,rl_0,6.79,1.0927783250808716,-3.9504788438619984,10
10.4,rl_0,6.776320620852442,0.6625153422355652,0.0,10
10.8,rl_0,6.79,0.6132771968841553,0.1709922393444807,10
11.2,rl_0,6.588456192016602,-0.20154380798339844,-1.3451449195684806,10
11.6,rl_0,7.091191449165344,0.5027352571487427,4.401744157075882,10
12.0,rl_0,7.593926706314087,2.143808603286743,0.0,10
12.4,rl_0,9.193926706314087,2.2042393684387207,6.85790464282036,10
12.8,rl_0,10.600726737976075,1.4068000316619873,-1.2074998021125816,10
13.2,rl_0,12.200726737976074,1.9068281650543213,1.2074998021125771,10
13.6,rl_0,13.800726737976074,1.7589457035064697,0.0,10
14.0,rl_0,13.89,2.0972306728363037,-9.442042112350457,10
14.4,rl_0,13.89,0.7892863750457764,-0.5579578876495406,10
14.8,rl_0,13.89,1.8978641033172607,0.0,10
15.2,rl_0,13.89,1.7304370403289795,0.0,10
15.6,rl_0,13.89,1.4694937467575073,0.0,10
16.0,rl_0,13.89,0.9171799421310425,0.0,10
16.4,rl_0,13.73602451324463,-0.1539754867553711,-0.9623467922210693,10
16.8,rl_0,13.582049026489258,0.8934234976768494,0.0,10
17.2,rl_0,13.73602451324463,1.9741460084915161,1.9246935844421387,10
17.6,rl_0,13.89,2.191481828689575,0.0,10
18.0,rl_0,13.275586321353913,-0.6144136786460876,-4.802432283759117,10
18.4,rl_0,12.661172642707825,0.5113581418991089,0.0,10
18.8,rl_0,13.36723913192749,0.7060664892196655,8.253001049160957,10
19.2,rl_0,13.611016347408295,0.24377721548080444,-2.8893079608678818,10
19.6,rl_0,13.89,0.8938261270523071,0.2200402319431305,10
20.0,rl_0,13.89,0.9583103656768799,-1.7436478286981583,10
20.4,rl_0,13.89,0.09943658113479614,0.0,10
20.8,rl_0,13.89,1.322147011756897,0.0,10
21.2,rl_0,13.609837310936902,1.1684256792068481,-1.7510168066443677,10
21.6,rl_0,13.329674621873803,1.4769295454025269,0.0,10
22.0,rl_0,11.929674621873803,0.29892611503601074,-6.998983193355635,10
22.4,rl_0,10.529674621873802,1.854316234588623,0.0,10
22.8,rl_0,9.129674621873802,1.1637253761291504,0.0,10
23.2,rl_0,7.7296746218738015,1.2676184177398682,0.0,10
23.6,rl_0,7.376964810936901,1.8798902034759521,6.5455636816443725,10
24.0,rl_0,6.79,1.76724112033844,-1.4640937500000006,10
24.4,rl_0,6.79,0.4552082419395447,3.6685300683556297,10
24.8,rl_0,6.79,1.4199613332748413,0.0,10
25.2,rl_0,6.890844621658325,0.1008446216583252,0.6302788853645325,10
25.6,rl_0,6.99168924331665,2.1432461738586426,0.0,10
26.0,rl_0,8.51663938999176,1.5249501466751099,8.900659531354899,10
26.4,rl_0,10.04158953666687,2.3610644340515137,5.551115123125783e-15,10
26.8,rl_0,11.520861544609069,1.4792720079421997,-0.2854883670806885,10
27.2,rl_0,11.520861544609069,1.9988105297088623,-0.2854883670806885,10
