sim_time,agent_id,agent_speed,agent_acc,agent_jerk,agent_collision
16.8,rl_0,3.082737514540865,-0.5329573154449463,-3.3309832215309143,3
17.2,rl_0,2.5497801990959186,-0.46944907307624817,0.0,4
17.6,rl_0,2.3387015552970905,-0.21107864379882812,2.0117416977882385,5
18.0,rl_0,2.1276229114982623,0.09377791732549667,0.0,6
18.4,rl_0,2.390137472912981,0.26251456141471863,2.959957532584667,7
18.8,rl_0,2.6526520343276996,0.38924744725227356,0.0,8
19.2,rl_0,3.733483919665529,1.0808318853378296,5.1144832745194435,9
19.6,rl_0,4.8095944018814105,1.0761104822158813,-0.029508769512176514,10
20.0,rl_0,5.838440784976198,1.0288463830947876,-0.29540061950683594,11
20.4,rl_0,6.808578202292635,0.9701374173164368,-0.3669310361146927,12
20.8,rl_0,6.9164166011463175,0.9068928360939026,-5.389368865392213,13
21.2,rl_0,6.79,0.8845571875572205,-1.4640937500000006,14
21.6,rl_0,6.79,0.8806570768356323,0.7901037571644842,15
22.0,rl_0,6.79,0.881510317325592,0.0,16
22.4,rl_0,7.6826820158958435,0.8926820158958435,5.579262599349022,17
22.8,rl_0,8.56699840068817,0.8843163847923279,-0.05228519439697821,18
23.2,rl_0,9.463383593559264,0.8963851928710938,0.07543005049229223,19
23.6,rl_0,10.359768786430358,1.7799979448318481,0.0,20
24.0,rl_0,11.160959152501704,1.5144565105438232,-0.594967667498425,21
24.4,rl_0,11.960381535810114,0.7994223833084106,-0.011049892268344408,22
24.8,rl_0,11.473092960252176,0.3234454393386841,-8.041943492914681,23
25.2,rl_0,10.985804384694237,0.5269395112991333,0.0,24
25.6,rl_0,10.819742342176239,0.7464050650596619,2.0076658314996276,25
26.0,rl_0,10.653680299658241,0.8595280647277832,0.0,26
26.4,rl_0,11.014116077978422,1.0973944664001465,3.290611380238617,27
26.8,rl_0,11.374551856298602,0.8357511162757874,0.0,28
27.2,rl_0,11.08364827884801,0.7112939357757568,-4.070870973567331,29
27.6,rl_0,10.792744701397417,1.1742103099822998,0.0,29
28.0,rl_0,9.592744701397418,1.3147530555725098,-5.681852640933793,29
28.4,rl_0,8.392744701397419,1.7994704246520996,0.0,29
28.8,rl_0,7.7084998506987095,1.6433950662612915,3.2234696831330623,29
29.2,rl_0,7.024255,1.6415207386016846,0.0,29
29.6,rl_0,6.79,1.7850245237350464,2.8124365668669324,29
30.0,rl_0,6.555745,1.7924517393112183,0.0,29
30.4,rl_0,6.79,1.7946325540542603,2.9281875000000013,29
30.8,rl_0,7.024255,1.4332717657089233,0.0,29
31.2,rl_0,8.285990439300537,1.261735439300537,6.421752745628356,29
31.6,rl_0,9.425166331176758,1.1391758918762207,-0.7659971714019775,29
32.0,rl_0,10.732487045173645,1.3073207139968872,1.0509051382541656,29
32.4,rl_0,10.732487045173645,1.781097650527954,1.0509051382541656,29
